zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population_2014
19075,STANDARD,0,Oreland,PA,Montgomery County,America/New_York,US,40.11,-75.18,7320
19076,STANDARD,0,Prospect Park,PA,Delaware County,America/New_York,US,39.89,-75.31,5910
19078,STANDARD,0,Ridley Park,PA,Delaware County,America/New_York,US,39.87,-75.32,10730
19079,STANDARD,0,Sharon Hill,PA,Delaware County,America/New_York,US,39.9,-75.26,8300
19080,UNIQUE,0,Wayne,PA,Delaware County,America/New_York,US,40.06,-75.4,0
19081,STANDARD,0,Swarthmore,PA,Delaware County,America/New_York,US,39.9,-75.34,8610
19082,STANDARD,0,Upper Darby,PA,Delaware County,America/New_York,US,39.96,-75.27,37090
19083,STANDARD,0,Havertown,PA,Delaware County,America/New_York,US,39.97,-75.31,35830
19085,STANDARD,0,Villanova,PA,Delaware County,America/New_York,US,40.03,-75.35,5750
19086,STANDARD,0,Wallingford,PA,Delaware County,America/New_York,US,39.89,-75.37,11570
19087,STANDARD,0,Wayne,PA,Chester County,America/New_York,US,40.06,-75.4,29930
19088,UNIQUE,0,Wayne,PA,Delaware County,America/New_York,US,40.06,-75.4,0
19089,UNIQUE,0,Wayne,PA,Delaware County,America/New_York,US,40.06,-75.4,0
19090,STANDARD,0,Willow Grove,PA,Montgomery County,America/New_York,US,40.14,-75.11,18400
19091,UNIQUE,0,Media,PA,Delaware County,America/New_York,US,39.91,-75.38,0
19092,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19093,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19094,STANDARD,0,Woodlyn,PA,Delaware County,America/New_York,US,39.87,-75.35,3860
19095,STANDARD,0,Wyncote,PA,Montgomery County,America/New_York,US,40.09,-75.14,5770
19096,STANDARD,0,Wynnewood,PA,Montgomery County,America/New_York,US,39.99,-75.27,13550
19098,UNIQUE,0,Holmes,PA,Delaware County,America/New_York,US,39.9,-75.3,0
19099,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19101,PO BOX,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,2031
19102,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.17,3450
19103,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.17,17660
19104,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.96,-75.2,21070
19105,PO BOX,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,746
19106,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.14,9150
19107,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,8640
19108,PO BOX,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19109,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,140
19110,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,64
19111,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.06,-75.07,55970
19112,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.89,-75.17,119
19113,STANDARD,0,Philadelphia,PA,Delaware County,America/New_York,US,39.87,-75.25,0
19114,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.07,-75,27030
19115,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.09,-75.04,29410
19116,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.12,-75.01,28590
19118,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.07,-75.21,8120
19119,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.05,-75.19,22460
19120,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.03,-75.12,58970
19121,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.98,-75.18,23500
19122,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.98,-75.15,11860
19123,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.96,-75.15,10710
19124,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.02,-75.09,55490
19125,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.98,-75.13,18220
19126,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.06,-75.14,13010
19127,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.03,-75.23,3720
19128,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.05,-75.23,29290
19129,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.01,-75.19,8480
19130,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.97,-75.18,19440
19131,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.99,-75.22,30110
19132,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40,-75.17,26260
19133,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.99,-75.14,17590
19134,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.99,-75.11,43210
19135,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.02,-75.05,27610
19136,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.04,-75.02,28620
19137,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.99,-75.07,7220
19138,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.06,-75.16,26770
19139,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.96,-75.23,30750
19140,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.01,-75.15,40020
19141,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.04,-75.15,23570
19142,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.92,-75.23,25920
19143,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.94,-75.23,50740
19144,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.03,-75.17,31590
19145,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.91,-75.2,38540
19146,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.94,-75.18,30130
19147,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.94,-75.15,30160
19148,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.91,-75.15,42450
19149,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.04,-75.07,49310
19150,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.07,-75.17,20450
19151,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.98,-75.26,26500
19152,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.06,-75.05,29200
19153,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.89,-75.23,10390
19154,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,40.1,-74.98,30580
19155,PO BOX,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,29
19160,PO BOX,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,332
19161,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19162,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19170,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19171,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19172,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19173,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19175,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19176,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.9,-75.23,0
19177,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19178,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19179,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19181,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19182,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19183,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19184,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19185,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19187,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19188,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19190,STANDARD,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19191,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19192,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19193,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,15
19194,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.18,0
19195,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19196,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19197,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19244,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,0
19255,UNIQUE,0,Philadelphia,PA,Philadelphia County,America/New_York,US,39.95,-75.16,143
19301,STANDARD,0,Paoli,PA,Chester County,America/New_York,US,40.04,-75.49,6720
19310,STANDARD,0,Atglen,PA,Chester County,America/New_York,US,39.94,-75.97,2860
19311,STANDARD,0,Avondale,PA,Chester County,America/New_York,US,39.82,-75.78,9700
19312,STANDARD,0,Berwyn,PA,Chester County,America/New_York,US,40.03,-75.44,11510
19316,PO BOX,0,Brandamore,PA,Chester County,America/New_York,US,40.05,-75.83,358
19317,STANDARD,0,Chadds Ford,PA,Delaware County,America/New_York,US,39.86,-75.59,10340
19318,PO BOX,0,Chatham,PA,Chester County,America/New_York,US,39.83,-75.83,362
19319,STANDARD,0,Cheyney,PA,Delaware County,America/New_York,US,39.92,-75.52,280
19320,STANDARD,0,Coatesville,PA,Chester County,America/New_York,US,39.98,-75.81,48480
19330,STANDARD,0,Cochranville,PA,Chester County,America/New_York,US,39.87,-75.92,5370
19331,PO BOX,0,Concordville,PA,Delaware County,America/New_York,US,39.88,-75.52,179
19333,STANDARD,0,Devon,PA,Chester County,America/New_York,US,40.04,-75.42,7020
19335,STANDARD,0,Downingtown,PA,Chester County,America/New_York,US,40,-75.7,48560
19339,UNIQUE,0,Concordville,PA,Delaware County,America/New_York,US,39.88,-75.52,0
19340,UNIQUE,0,Concordville,PA,Delaware County,America/New_York,US,39.88,-75.52,0
19341,STANDARD,0,Exton,PA,Chester County,America/New_York,US,40.03,-75.63,17670
19342,STANDARD,0,Glen Mills,PA,Delaware County,America/New_York,US,39.89,-75.5,17330
19343,STANDARD,0,Glenmoore,PA,Chester County,America/New_York,US,40.09,-75.77,8090
19344,STANDARD,0,Honey Brook,PA,Chester County,America/New_York,US,40.09,-75.91,11560
19345,PO BOX,0,Immaculata,PA,Chester County,America/New_York,US,40.03,-75.57,561
19346,PO BOX,0,Kelton,PA,Chester County,America/New_York,US,39.79,-75.87,188
19347,PO BOX,0,Kemblesville,PA,Chester County,America/New_York,US,39.76,-75.79,269
19348,STANDARD,0,Kennett Square,PA,Chester County,America/New_York,US,39.84,-75.71,22470
19350,STANDARD,0,Landenberg,PA,Chester County,America/New_York,US,39.76,-75.78,11090
19351,PO BOX,0,Lewisville,PA,Chester County,America/New_York,US,39.72,-75.86,173
19352,STANDARD,0,Lincoln University,PA,Chester County,America/New_York,US,39.78,-75.88,8540
19353,PO BOX,0,Lionville,PA,Chester County,America/New_York,US,40.04,-75.62,66
19354,PO BOX,0,Lyndell,PA,Chester County,America/New_York,US,40.02,-75.71,202
19355,STANDARD,0,Malvern,PA,Chester County,America/New_York,US,40.03,-75.51,24480
19357,PO BOX,0,Mendenhall,PA,Chester County,America/New_York,US,39.86,-75.71,222
19358,PO BOX,0,Modena,PA,Chester County,America/New_York,US,39.96,-75.8,475
19360,PO BOX,0,New London,PA,Chester County,America/New_York,US,39.77,-75.88,358
19362,STANDARD,0,Nottingham,PA,Chester County,America/New_York,US,39.74,-76.04,5420
19363,STANDARD,0,Oxford,PA,Chester County,America/New_York,US,39.78,-75.98,16930
19365,STANDARD,0,Parkesburg,PA,Chester County,America/New_York,US,39.95,-75.91,7110
19366,PO BOX,0,Pocopson,PA,Chester County,America/New_York,US,39.9,-75.62,103
19367,PO BOX,0,Pomeroy,PA,Chester County,America/New_York,US,39.96,-75.88,399
19369,PO BOX,0,Sadsburyville,PA,Chester County,America/New_York,US,39.96,-75.92,622
19371,PO BOX,0,Suplee,PA,Chester County,America/New_York,US,40.07,-75.88,55
19372,STANDARD,0,Thorndale,PA,Chester County,America/New_York,US,40,-75.76,2550
19373,STANDARD,0,Thornton,PA,Delaware County,America/New_York,US,39.89,-75.53,2710
19374,STANDARD,0,Toughkenamon,PA,Chester County,America/New_York,US,39.83,-75.75,1670
19375,PO BOX,0,Unionville,PA,Chester County,America/New_York,US,39.9,-75.74,1073
19376,PO BOX,0,Wagontown,PA,Chester County,America/New_York,US,39.96,-75.82,406
19380,STANDARD,0,West Chester,PA,Chester County,America/New_York,US,39.99,-75.6,47790
19381,PO BOX,0,West Chester,PA,Chester County,America/New_York,US,39.95,-75.6,388
19382,STANDARD,0,West Chester,PA,Chester County,America/New_York,US,39.95,-75.6,46140
19383,UNIQUE,0,West Chester,PA,Chester County,America/New_York,US,39.95,-75.6,55
19388,UNIQUE,0,West Chester,PA,Chester County,America/New_York,US,39.96,-75.61,0
19390,STANDARD,0,West Grove,PA,Chester County,America/New_York,US,39.82,-75.82,14070
19395,PO BOX,0,Westtown,PA,Chester County,America/New_York,US,39.93,-75.55,358
19397,PO BOX,0,Southeastern,PA,Chester County,America/New_York,US,40.05,-75.41,0
19398,PO BOX,0,Southeastern,PA,Chester County,America/New_York,US,40.05,-75.41,0
19399,PO BOX,0,Southeastern,PA,Chester County,America/New_York,US,40.05,-75.41,242
19401,STANDARD,0,Norristown,PA,Montgomery County,America/New_York,US,40.12,-75.33,38210
19403,STANDARD,0,Norristown,PA,Montgomery County,America/New_York,US,40.15,-75.38,41070
19404,PO BOX,0,Norristown,PA,Montgomery County,America/New_York,US,40.12,-75.33,490
19405,STANDARD,0,Bridgeport,PA,Montgomery County,America/New_York,US,40.1,-75.34,4900
19406,STANDARD,0,King Of Prussia,PA,Montgomery County,America/New_York,US,40.09,-75.38,22240
19407,PO BOX,0,Audubon,PA,Montgomery County,America/New_York,US,40.12,-75.42,54
19408,PO BOX,0,Eagleville,PA,Montgomery County,America/New_York,US,40.15,-75.4,152
19409,PO BOX,0,Fairview Village,PA,Montgomery County,America/New_York,US,40.14,-75.36,111
19415,UNIQUE,0,Eagleville,PA,Montgomery County,America/New_York,US,40.12,-75.34,0
19420,PO BOX,0,Arcola,PA,Montgomery County,America/New_York,US,40.18,-75.44,0
19421,PO BOX,0,Birchrunville,PA,Chester County,America/New_York,US,40.13,-75.63,525
19422,STANDARD,0,Blue Bell,PA,Montgomery County,America/New_York,US,40.14,-75.26,18650
19423,PO BOX,0,Cedars,PA,Montgomery County,America/New_York,US,40.21,-75.36,187
19424,UNIQUE,0,Blue Bell,PA,Montgomery County,America/New_York,US,40.14,-75.26,0
19425,STANDARD,0,Chester Springs,PA,Chester County,America/New_York,US,40.1,-75.64,14740
19426,STANDARD,0,Collegeville,PA,Montgomery County,America/New_York,US,40.18,-75.45,35840
19428,STANDARD,0,Conshohocken,PA,Montgomery County,America/New_York,US,40.07,-75.3,16410
19429,UNIQUE,0,Conshohocken,PA,Montgomery County,America/New_York,US,40.07,-75.3,0
19430,PO BOX,0,Creamery,PA,Montgomery County,America/New_York,US,40.22,-75.4,262
19432,PO BOX,0,Devault,PA,Chester County,America/New_York,US,40.12,-75.53,91
19435,STANDARD,0,Frederick,PA,Montgomery County,America/New_York,US,40.33,-75.57,420
19436,STANDARD,0,Gwynedd,PA,Montgomery County,America/New_York,US,40.2,-75.25,480
19437,PO BOX,0,Gwynedd Valley,PA,Montgomery County,America/New_York,US,40.18,-75.26,1526
19438,STANDARD,0,Harleysville,PA,Montgomery County,America/New_York,US,40.27,-75.38,22810
19440,STANDARD,0,Hatfield,PA,Montgomery County,America/New_York,US,40.27,-75.29,18180
19441,UNIQUE,0,Harleysville,PA,Montgomery County,America/New_York,US,40.27,-75.38,0
19442,PO BOX,0,Kimberton,PA,Chester County,America/New_York,US,40.13,-75.58,1258
19443,PO BOX,0,Kulpsville,PA,Montgomery County,America/New_York,US,40.24,-75.34,187
19444,STANDARD,0,Lafayette Hill,PA,Montgomery County,America/New_York,US,40.08,-75.25,10250
19446,STANDARD,0,Lansdale,PA,Montgomery County,America/New_York,US,40.24,-75.28,53150
19450,PO BOX,0,Lederach,PA,Montgomery County,America/New_York,US,40.25,-75.4,435
19451,PO BOX,0,Mainland,PA,Montgomery County,America/New_York,US,40.25,-75.36,62
19453,STANDARD,0,Mont Clare,PA,Montgomery County,America/New_York,US,40.14,-75.5,1200
19454,STANDARD,0,North Wales,PA,Montgomery County,America/New_York,US,40.21,-75.27,27350
19455,UNIQUE,0,North Wales,PA,Montgomery County,America/New_York,US,40.21,-75.27,0
19456,PO BOX,0,Oaks,PA,Montgomery County,America/New_York,US,40.13,-75.46,827
19457,PO BOX,0,Parker Ford,PA,Chester County,America/New_York,US,40.21,-75.59,459
19460,STANDARD,0,Phoenixville,PA,Chester County,America/New_York,US,40.13,-75.51,37700
19462,STANDARD,0,Plymouth Meeting,PA,Montgomery County,America/New_York,US,40.1,-75.28,14600
19464,STANDARD,0,Pottstown,PA,Montgomery County,America/New_York,US,40.25,-75.64,42500
19465,STANDARD,0,Pottstown,PA,Chester County,America/New_York,US,40.19,-75.68,16610
19468,STANDARD,0,Royersford,PA,Montgomery County,America/New_York,US,40.18,-75.53,25640
19470,PO BOX,0,Saint Peters,PA,Chester County,America/New_York,US,40.14,-75.8,391
19472,PO BOX,0,Sassamansville,PA,Montgomery County,America/New_York,US,40.34,-75.57,271
19473,STANDARD,0,Schwenksville,PA,Montgomery County,America/New_York,US,40.25,-75.46,14610
19474,PO BOX,0,Skippack,PA,Montgomery County,America/New_York,US,40.22,-75.4,1295
19475,STANDARD,0,Spring City,PA,Chester County,America/New_York,US,40.17,-75.54,10120
19477,STANDARD,0,Spring House,PA,Montgomery County,America/New_York,US,40.18,-75.23,290
19478,PO BOX,0,Spring Mount,PA,Montgomery County,America/New_York,US,40.27,-75.46,345
19480,PO BOX,0,Uwchland,PA,Chester County,America/New_York,US,40.06,-75.65,150
19481,PO BOX,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,707
19482,PO BOX,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,161
19483,UNIQUE,1,Valley Forge,PA,Montgomery County,America/New_York,US,40.08,-75.41,0
19484,PO BOX,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,0
19485,PO BOX,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,0
19486,PO BOX,0,West Point,PA,Montgomery County,America/New_York,US,40.21,-75.29,287
19487,UNIQUE,1,King Of Prussia,PA,Montgomery County,America/New_York,US,40.1,-75.47,0
19488,UNIQUE,1,Norristown,PA,Montgomery County,America/New_York,US,40.09,-75.37,0
19489,UNIQUE,1,Norristown,PA,Montgomery County,America/New_York,US,40.1,-75.47,0
19490,PO BOX,0,Worcester,PA,Montgomery County,America/New_York,US,40.19,-75.35,854
19492,STANDARD,0,Zieglerville,PA,Montgomery County,America/New_York,US,40.28,-75.48,580
19493,UNIQUE,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,0
19494,UNIQUE,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,0
19495,UNIQUE,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,0
19496,UNIQUE,0,Valley Forge,PA,Montgomery County,America/New_York,US,40.09,-75.47,0
19501,PO BOX,0,Adamstown,PA,Lancaster County,America/New_York,US,40.24,-76.07,1224
19503,STANDARD,0,Bally,PA,Berks County,America/New_York,US,40.4,-75.58,1150
19504,STANDARD,0,Barto,PA,Berks County,America/New_York,US,40.38,-75.57,4960
19505,STANDARD,0,Bechtelsville,PA,Berks County,America/New_York,US,40.37,-75.63,3170
19506,STANDARD,0,Bernville,PA,Berks County,America/New_York,US,40.43,-76.11,7200
19507,STANDARD,0,Bethel,PA,Berks County,America/New_York,US,40.47,-76.29,3280
19508,STANDARD,0,Birdsboro,PA,Berks County,America/New_York,US,40.26,-75.81,14640
19510,STANDARD,0,Blandon,PA,Berks County,America/New_York,US,40.44,-75.87,7740
19511,PO BOX,0,Bowers,PA,Berks County,America/New_York,US,40.48,-75.74,299
19512,STANDARD,0,Boyertown,PA,Berks County,America/New_York,US,40.33,-75.63,15560
19516,PO BOX,0,Centerport,PA,Berks County,America/New_York,US,40.48,-76,252
19518,STANDARD,0,Douglassville,PA,Berks County,America/New_York,US,40.26,-75.74,14850
